customer_id,name,email,signup_date,city,country,age,gender,recency_days,frequency,monetary,avg_order_value,has_purchased,R_score,F_score,M_score,segment,purchase_freq_per_year,tenure_years,predicted_cltv
2037,Debra Johnson,crystalwatson@example.com,2020-09-22,Toronto,Canada,73.0,M,348.0,3,3742.58,1247.53,1,3,5,4,Loyal Customers,1.001599634369287,4.27378507871321,2607.73
2038,Robert Stevens,justin08@example.net,2019-04-20,Vancouver,Canada,61.0,M,113.0,1,1937.69,1937.69,1,4,2,3,New/Promising,0.33386654478976235,5.700205338809035,1800.75
2039,Jeffrey Freeman,estradaamy@example.net,2020-04-07,Manchester,UK,33.0,F,268.0,2,1976.06,988.03,1,3,4,3,Loyal Customers,0.6677330895795247,4.733744010951403,1525.05
2041,Madison Thomas,christopherreyes@example.com,2021-12-07,Sydney,Australia,69.0,F,286.0,1,530.23,530.23,1,3,2,2,Needs Attention,0.33386654478976235,3.0663928815879533,265.08
2042,Andrew Smith,jameshudson@example.com,2022-04-13,Mumbai,India,25.0,M,670.0,1,2318.04,2318.04,1,1,2,3,Needs Attention,0.33386654478976235,2.7186858316221767,1027.44
2044,Andrew Acosta,robinsonrose@example.org,2023-06-15,Melbourne,Australia,21.0,F,430.0,1,6.81,6.81,1,2,2,1,Hibernating/Lost,0.33386654478976235,1.5468856947296372,1.72
2045,Katherine Miller,vcain@example.net,2019-03-06,Vancouver,Canada,49.0,F,305.0,1,703.66,703.66,1,3,2,2,Needs Attention,0.33386654478976235,5.823408624229979,668.06
2046,Jacqueline Harrison,barbara85@example.net,2020-10-23,Paris,France,52.0,F,66.0,2,451.13,225.56,1,5,4,1,Loyal Customers,0.6677330895795247,4.188911704312115,308.09
2047,Kelsey Contreras,linda33@example.org,2019-08-03,,Australia,38.0,F,157.0,4,5027.55,1256.89,1,4,5,5,Champions,1.3354661791590494,5.412731006160164,4436.62
2049,Scott Rodriguez,angelarichard@example.org,2022-01-24,Berlin,Germany,,F,440.0,2,1516.4,758.2,1,2,4,3,At Risk (High Value),0.6677330895795247,2.9349760438056127,725.6
2050,Danielle Stein,terrywilliam@example.com,2022-11-23,Paris,France,62.0,F,274.0,3,6140.81,2046.94,1,3,5,5,Loyal Customers,1.001599634369287,2.105407255304586,2107.86
2051,Jennifer Rivera,sanchezcindy@example.net,2022-05-15,London,UK,46.0,,248.0,4,2483.86,620.96,1,3,5,4,Loyal Customers,1.3354661791590494,2.631074606433949,1065.45
2052,Erik Small,bsullivan@example.org,2020-04-24,Bangkok,Thailand,22.0,,156.0,3,3163.5,1054.5,1,4,5,4,Champions,1.001599634369287,4.687200547570157,2417.46
2053,William Cook,david37@example.com,2022-04-29,Manchester,UK,26.0,M,70.0,1,1499.01,1499.01,1,5,2,3,New/Promising,0.33386654478976235,2.674880219028063,653.71
2054,Jennifer Lewis,satkinson@example.org,2024-04-14,Melbourne,Australia,28.0,F,138.0,4,5332.01,1333.0,1,4,5,5,Champions,1.3354661791590494,0.7145790554414785,621.18
2056,Omar Hernandez,fvasquez@example.net,2021-03-21,Berlin,Germany,,M,95.0,3,3796.67,1265.56,1,4,5,4,Champions,1.001599634369287,3.780971937029432,2340.38
2058,Tamara Graves,williamspatricia@example.com,2019-11-12,,Canada,70.0,F,487.0,1,1030.52,1030.52,1,2,2,2,Hibernating/Lost,0.33386654478976235,5.136208076659822,862.93
2059,Zachary Miller,mendezlori@example.org,2021-08-22,Los Angeles,USA,59.0,M,40.0,4,1890.75,472.69,1,5,5,3,Loyal Customers,1.3354661791590494,3.359342915811088,1035.55
2060,Stephanie Holloway,lrodriguez@example.com,2023-08-30,Manchester,UK,61.0,F,171.0,2,2847.88,1423.94,1,4,4,4,Champions,0.6677330895795247,1.3388090349075976,621.61
2061,Kelly Decker,dillon79@example.com,2023-04-12,London,UK,41.0,M,538.0,2,973.98,486.99,1,2,4,2,At Risk (High Value),0.6677330895795247,1.7221081451060918,273.46
2062,Ricardo Robertson,sobrien@example.com,2023-11-23,Melbourne,Australia,54.0,M,45.0,1,1126.24,1126.24,1,5,2,2,New/Promising,0.33386654478976235,1.106091718001369,203.1
2063,Samuel Ortega,wpatrick@example.net,2024-06-10,Melbourne,Australia,17.0,M,193.0,1,2067.72,2067.72,1,4,2,3,New/Promising,0.33386654478976235,0.5585215605749486,188.28
2064,Matthew Briggs,proman@example.com,2021-01-11,London,UK,48.0,M,700.0,1,570.07,570.07,1,1,2,2,Hibernating/Lost,0.33386654478976235,3.969883641341547,368.96
2065,Christine Murray,benjaminbrown@example.org,2019-06-08,Bangkok,Thailand,30.0,F,12.0,2,1810.71,905.36,1,5,4,3,Loyal Customers,0.6677330895795247,5.566050650239562,1643.15
2066,Zachary Martinez,campbellmarvin@example.com,2019-07-10,Manchester,UK,40.0,F,257.0,1,2526.84,2526.84,1,3,2,4,Needs Attention,0.33386654478976235,5.478439425051334,2256.9
2068,Laurie Pineda,pauladouglas@example.com,2022-10-29,Manchester,UK,69.0,F,45.0,3,14160.52,4720.17,1,5,5,5,Champions,1.001599634369287,2.1738535249828885,5018.66
2069,Corey Jones,randalllinda@example.com,2019-07-27,Melbourne,Australia,71.0,F,52.0,3,1926.18,642.06,1,5,5,3,Loyal Customers,1.001599634369287,5.431895961670089,1705.79
2070,Jonathan Barrett,ubowers@example.com,2022-03-22,,USA,40.0,M,79.0,3,4506.08,1502.03,1,5,5,5,Champions,1.001599634369287,2.7789185489390826,2041.52
2071,Gabriel Levy,wbarrett@example.net,2021-04-02,Sydney,Australia,,M,153.0,1,199.36,199.36,1,4,2,1,New/Promising,0.33386654478976235,3.7481177275838466,121.82
2072,Catherine Booth,stephanieperry@example.com,2022-05-21,Los Angeles,USA,48.0,F,892.0,1,1850.88,1850.88,1,1,2,3,Needs Attention,0.33386654478976235,2.614647501711157,788.99
2073,Felicia Williams,johnmunoz@example.com,2024-06-13,Munich,Germany,23.0,M,97.0,2,5726.92,2863.46,1,4,4,5,Champions,0.6677330895795247,0.5503080082135524,513.81
2074,Michelle Butler,welchjennifer@example.net,2023-11-18,Manchester,UK,,M,86.0,6,5031.76,838.63,1,4,5,5,Champions,2.003199268738574,1.1197809719370295,918.61
2076,Natasha Hill,lpreston@example.net,2020-07-30,Berlin,Germany,23.0,F,99.0,2,1351.48,675.74,1,4,4,2,Loyal Customers,0.6677330895795247,4.421629021218344,974.25
2077,Christina Carrillo,gibsonjennifer@example.net,2022-11-06,Paris,France,32.0,M,8.0,4,7154.94,1788.74,1,5,5,5,Champions,1.3354661791590494,2.1519507186858315,2510.25
2078,Zachary Bryant,marvin69@example.net,2022-01-16,New York,USA,27.0,F,149.0,4,4720.95,1180.24,1,4,5,5,Champions,1.3354661791590494,2.9568788501026693,2275.84
2079,Amy Gallegos,mhickman@example.net,2022-07-26,Vancouver,Canada,54.0,M,235.0,2,1644.45,822.22,1,3,4,3,Loyal Customers,0.6677330895795247,2.433949349760438,652.54
2080,Ethan Garza,pbaker@example.org,2020-05-24,Manchester,UK,21.0,F,958.0,2,1888.8,944.4,1,1,4,3,At Risk (High Value),0.6677330895795247,4.605065023956194,1418.08
2081,Mary Riley,hbaker@example.org,2021-06-01,Berlin,Germany,38.0,F,79.0,3,1320.41,440.14,1,5,5,2,Loyal Customers,1.001599634369287,3.583846680355921,771.51
2082,Trevor Cole,dsmith@example.org,2024-01-25,Mumbai,India,52.0,F,38.0,3,5353.44,1784.48,1,5,5,5,Champions,1.001599634369287,0.9336071184120466,814.85
2083,Denise Olsen,usmith@example.net,2022-06-01,Chicago,USA,67.0,,295.0,1,448.56,448.56,1,3,2,1,Needs Attention,0.33386654478976235,2.5845311430527036,189.01
2084,Patricia Alvarado,nzhang@example.net,2020-11-22,Los Angeles,USA,63.0,F,371.0,3,3008.45,1002.82,1,3,5,4,Loyal Customers,1.001599634369287,4.1067761806981515,2014.3
2085,Donna Wilson,saraprice@example.net,2020-06-10,Melbourne,Australia,63.0,F,21.0,2,749.3,374.65,1,5,4,2,Loyal Customers,0.6677330895795247,4.558521560574949,556.88
2087,Alicia Anderson,gary44@example.com,2023-06-14,Mumbai,India,60.0,M,274.0,2,858.15,429.08,1,3,4,2,Loyal Customers,0.6677330895795247,1.5496235455167693,216.81
2088,Jeffery Daniel,connor44@example.net,2024-03-30,Singapore,Singapore,33.0,F,153.0,2,1157.66,578.83,1,4,4,2,Loyal Customers,0.6677330895795247,0.75564681724846,142.62
2089,Margaret Jones,morganfarrell@example.org,2019-04-04,Sydney,Australia,41.0,F,390.0,1,1230.24,1230.24,1,2,2,2,Hibernating/Lost,0.33386654478976235,5.7440109514031485,1152.08
2090,Andrea Townsend,tammy17@example.com,2020-02-29,Manchester,UK,66.0,F,404.0,1,747.77,747.77,1,2,2,2,Hibernating/Lost,0.33386654478976235,4.837782340862423,589.78
2091,Ralph Chan,edixon@example.net,2023-06-07,Paris,France,36.0,M,526.0,2,1112.02,556.01,1,2,4,2,At Risk (High Value),0.6677330895795247,1.568788501026694,284.42
2092,Rachel Kelly,gomezpaul@example.org,2019-05-11,Toronto,Canada,34.0,M,5.0,1,1470.07,1470.07,1,5,2,3,New/Promising,0.33386654478976235,5.642710472279261,1352.4
2093,Danielle Smith,gayfrancis@example.com,2022-07-24,Manchester,UK,37.0,M,614.0,2,2506.69,1253.34,1,2,4,4,At Risk (High Value),0.6677330895795247,2.439425051334702,996.93
2094,Robert Nichols,writter@example.net,2020-11-28,London,UK,38.0,M,416.0,1,533.81,533.81,1,2,2,2,Hibernating/Lost,0.33386654478976235,4.090349075975359,355.98
2095,Gerald Price,ggarcia@example.com,2020-03-07,Berlin,Germany,60.0,F,681.0,1,3142.98,3142.98,1,1,2,4,Needs Attention,0.33386654478976235,4.818617385352498,2469.12
2096,Connor Walsh,cherryjulie@example.net,2023-10-12,Sydney,Australia,21.0,F,317.0,1,756.22,756.22,1,3,2,2,Needs Attention,0.33386654478976235,1.2210814510609171,150.55
2098,Andrew Chavez,duncanandre@example.net,2019-03-02,Berlin,Germany,55.0,M,23.0,1,342.3,342.3,1,5,2,1,New/Promising,0.33386654478976235,5.834360027378508,325.6
2099,Mariah Perry,montesmichelle@example.org,2023-04-16,Manchester,UK,64.0,M,528.0,1,3481.66,3481.66,1,2,2,4,Needs Attention,0.33386654478976235,1.7111567419575633,971.3
2100,Brendan Meyer,watkinsthomas@example.net,2021-02-07,Toronto,Canada,24.0,F,836.0,1,241.02,241.02,1,1,2,1,Hibernating/Lost,0.33386654478976235,3.89596167008898,153.09
2102,Rodney Carter,brownkevin@example.org,2023-02-13,Singapore,Singapore,51.0,F,400.0,3,3821.48,1273.83,1,2,5,4,At Risk (High Value),1.001599634369287,1.8809034907597535,1171.86
2103,Robyn Kidd,matthew61@example.net,2020-07-25,Paris,France,65.0,M,115.0,2,2552.95,1276.47,1,4,4,4,Champions,0.6677330895795247,4.435318275154004,1846.05
2104,Jonathan Rodgers,sjohnson@example.com,2023-04-10,Sydney,Australia,36.0,F,218.0,3,3849.36,1283.12,1,3,5,4,Loyal Customers,1.001599634369287,1.727583846680356,1084.19
2105,Brandon Taylor,coxcody@example.com,2021-10-10,Manchester,UK,34.0,Other,136.0,3,15766.2,5255.4,1,4,5,5,Champions,1.001599634369287,3.2251882272416155,8290.11
2106,Emily Martinez,brandimiller@example.org,2021-03-30,Chicago,USA,16.0,M,209.0,2,1002.77,501.38,1,3,4,2,Loyal Customers,0.6677330895795247,3.756331279945243,614.1
2107,Ryan Pierce,cainana@example.net,2022-10-31,Chicago,USA,40.0,F,215.0,3,4485.49,1495.16,1,3,5,5,Loyal Customers,1.001599634369287,2.1683778234086244,1585.7
2108,Kimberly Escobar,craig60@example.com,2022-07-27,Toronto,Canada,55.0,M,98.0,4,3444.18,861.04,1,4,5,4,Champions,1.3354661791590494,2.431211498973306,1365.16
2109,Jennifer Barrett,joyce21@example.org,2022-05-12,,USA,62.0,M,18.0,4,5443.83,1360.96,1,5,5,5,Champions,1.3354661791590494,2.639288158795346,2342.45
2110,Leah Rodriguez,zwilliams@example.com,2022-03-11,Chicago,USA,46.0,F,777.0,2,12936.77,6468.38,1,1,4,5,At Risk (High Value),0.6677330895795247,2.809034907597536,5924.63
2111,Brian Moore,christopherjackson@example.net,2023-12-15,Paris,France,40.0,M,338.0,5,4287.99,857.6,1,3,5,5,Loyal Customers,1.6693327239488118,1.0458590006844628,731.15
2112,Mercedes Garcia,ruizjessica@example.org,2021-07-26,Chicago,USA,62.0,Other,515.0,4,2633.77,658.44,1,2,5,4,At Risk (High Value),1.3354661791590494,3.433264887063655,1474.22
2113,Tyler Shields,veronicasmith@example.net,2020-02-14,Bangkok,Thailand,24.0,F,1051.0,1,667.54,667.54,1,1,2,2,Hibernating/Lost,0.33386654478976235,4.878850102669404,530.97
2114,Laura Blair,travisyoung@example.com,2021-07-29,Berlin,Germany,59.0,M,843.0,1,409.54,409.54,1,1,2,1,Hibernating/Lost,0.33386654478976235,3.4250513347022586,228.69
2115,Michael Lee,max69@example.com,2021-10-21,Berlin,Germany,23.0,M,358.0,4,5604.85,1401.21,1,3,5,5,Loyal Customers,1.3354661791590494,3.1950718685831623,2919.59
2116,Donna Wright,mannjonathan@example.net,2019-11-23,Bangkok,Thailand,45.0,M,226.0,2,2887.19,1443.6,1,3,4,4,Loyal Customers,0.6677330895795247,5.106091718001369,2403.5
2117,Dr. Jared Lee III,barbaraolsen@example.net,2022-10-18,Sydney,Australia,71.0,F,516.0,2,2484.64,1242.32,1,2,4,4,At Risk (High Value),0.6677330895795247,2.2039698836413417,892.79
2118,Michael Anderson,halljohn@example.org,2021-05-04,Singapore,Singapore,72.0,M,238.0,1,1782.12,1782.12,1,3,2,3,Needs Attention,0.33386654478976235,3.6605065023956196,1063.55
2119,Melinda Anderson,joshuarodriguez@example.org,2021-12-29,Sydney,Australia,44.0,F,589.0,1,494.75,494.75,1,2,2,2,Hibernating/Lost,0.33386654478976235,3.0061601642710474,242.48
2120,Michelle Greer,gutierrezmatthew@example.com,2023-08-24,Manchester,UK,39.0,M,167.0,4,4068.52,1017.13,1,4,5,5,Champions,1.3354661791590494,1.3552361396303902,898.94
2121,Nathaniel Floyd,mark66@example.net,2021-05-27,Berlin,Germany,22.0,M,642.0,3,5407.11,1802.37,1,2,5,5,At Risk (High Value),1.001599634369287,3.597535934291581,3171.38
2122,Denise Alvarado,jamiegomez@example.net,2023-06-10,Singapore,Singapore,62.0,F,77.0,1,1645.84,1645.84,1,5,2,3,New/Promising,0.33386654478976235,1.5605749486652978,418.75
2123,Mary Burns,samuel40@example.com,2020-05-12,Bangkok,Thailand,29.0,M,3.0,1,2344.75,2344.75,1,5,2,3,New/Promising,0.33386654478976235,4.63791923340178,1772.96
2124,Antonio Small,goodmanalice@example.org,2024-01-16,Berlin,Germany,64.0,F,5.0,2,1560.86,780.43,1,5,4,3,Loyal Customers,0.6677330895795247,0.9582477754962354,243.85
2125,Stanley Taylor,gregory07@example.net,2020-11-08,Berlin,Germany,60.0,F,384.0,2,1531.76,765.88,1,2,4,3,At Risk (High Value),0.6677330895795247,4.145106091718001,1035.15
2126,Jesse Turner,shannonbarker@example.com,2019-10-31,Chicago,USA,,M,234.0,1,1970.14,1970.14,1,3,2,3,Needs Attention,0.33386654478976235,5.169062286105407,1660.3
2129,Brett Atkins,julie01@example.net,2023-10-26,,Canada,32.0,F,148.0,2,4600.74,2300.37,1,4,4,5,Champions,0.6677330895795247,1.1827515400410678,887.15
2130,Ashley Roach,lisa89@example.net,2019-10-31,Vancouver,Canada,16.0,M,249.0,3,3678.49,1226.16,1,3,5,4,Loyal Customers,1.001599634369287,5.169062286105407,3099.98
2131,Kendra White,amadden@example.org,2021-04-11,Munich,Germany,55.0,M,420.0,1,1962.89,1962.89,1,2,2,3,Needs Attention,0.33386654478976235,3.7234770704996576,1191.58
2132,Erin Norris,jacoboconnor@example.net,2023-10-13,Paris,France,36.0,Other,246.0,2,1503.77,751.88,1,3,4,3,Loyal Customers,0.6677330895795247,1.218343600273785,298.69
2133,Danielle Ballard,courtneysantiago@example.net,2019-12-13,Sydney,Australia,46.0,F,421.0,4,2434.07,608.52,1,2,5,4,At Risk (High Value),1.3354661791590494,5.0513347022587265,2004.56
2135,Peter Patel,jperez@example.org,2023-06-05,Melbourne,Australia,57.0,M,56.0,2,3777.17,1888.58,1,5,4,4,Champions,0.6677330895795247,1.5742642026009583,969.44
2137,Zachary Jones,ohiggins@example.net,2020-04-12,Bangkok,Thailand,39.0,F,784.0,1,950.28,950.28,1,1,2,2,Hibernating/Lost,0.33386654478976235,4.720054757015743,731.27
2138,Jacob Johnson,hullrobert@example.com,2021-11-05,London,UK,33.0,M,90.0,3,3952.89,1317.63,1,4,5,5,Champions,1.001599634369287,3.154004106776181,2032.62
2139,Stacy Orozco,petersonjoel@example.org,2019-06-12,Mumbai,India,44.0,F,576.0,4,5171.03,1292.76,1,2,5,5,At Risk (High Value),1.3354661791590494,5.555099247091033,4683.26
2140,David George,bradleybarker@example.net,2020-01-10,Melbourne,Australia,70.0,F,309.0,2,1934.42,967.21,1,3,4,3,Loyal Customers,0.6677330895795247,4.974674880219028,1568.89
2141,Peter Chandler,nmontoya@example.com,2024-06-28,New York,USA,33.0,F,121.0,2,2691.22,1345.61,1,4,4,4,Champions,0.6677330895795247,0.5092402464065708,223.43
2142,Ariel Gordon,sandyramirez@example.com,2024-02-22,Mumbai,India,73.0,F,90.0,2,2239.69,1119.84,1,4,4,3,Loyal Customers,0.6677330895795247,0.8569472963723477,312.91
2143,Taylor Mullins,anthonydavis@example.net,2020-05-14,Toronto,Canada,64.0,M,404.0,3,5854.34,1951.45,1,2,5,5,At Risk (High Value),1.001599634369287,4.632443531827516,4421.47
2144,Mary Lee,jimwilliams@example.org,2019-04-15,Singapore,Singapore,66.0,F,567.0,2,5156.21,2578.1,1,2,4,5,At Risk (High Value),0.6677330895795247,5.713894592744696,4803.31
2146,Amanda Swanson,michaelsherman@example.com,2019-01-20,Paris,France,43.0,M,335.0,4,3841.04,960.26,1,3,5,4,Loyal Customers,1.3354661791590494,5.946611909650924,3723.89
2148,Phillip Lewis,roberthamilton@example.net,2020-05-30,New York,USA,54.0,F,592.0,1,3833.01,3833.01,1,2,2,4,Needs Attention,0.33386654478976235,4.588637919233402,2867.49
2149,Deborah Meyer,olivia29@example.net,2021-11-19,Berlin,Germany,57.0,F,114.0,3,2783.24,927.75,1,4,5,4,Champions,1.001599634369287,3.1156741957563314,1413.78
2150,Cindy Cole,cherylnorton@example.com,2022-10-20,Vancouver,Canada,48.0,,51.0,4,3801.46,950.36,1,5,5,4,Champions,1.3354661791590494,2.198494182067077,1362.55
2151,Larry Howe,gonzalezkenneth@example.net,2021-09-25,Chicago,USA,36.0,M,732.0,1,1409.85,1409.85,1,1,2,3,Needs Attention,0.33386654478976235,3.266255989048597,750.76
2152,Brandon Perkins,rachelhall@example.net,2019-05-15,Chicago,USA,59.0,F,940.0,2,1811.55,905.78,1,1,4,3,At Risk (High Value),0.6677330895795247,5.631759069130732,1663.32
2153,Shannon Castro,lblankenship@example.net,2022-11-07,Sydney,Australia,68.0,M,76.0,3,4936.79,1645.6,1,5,5,5,Champions,1.001599634369287,2.1492128678986995,1729.83
2154,Brandy Holmes,laurenallen@example.org,2020-09-21,Toronto,Canada,35.0,F,795.0,1,785.09,785.09,1,1,2,2,Hibernating/Lost,0.33386654478976235,4.276522929500342,547.38
2155,Lisa Wilkerson,ambermiller@example.net,2024-03-14,Vancouver,Canada,29.0,F,181.0,2,1259.08,629.54,1,4,4,2,Loyal Customers,0.6677330895795247,0.7994524298425736,164.11
2156,Debbie Rivera,mariawilliams@example.com,2021-03-22,Singapore,Singapore,70.0,F,801.0,2,1554.52,777.26,1,1,4,3,At Risk (High Value),0.6677330895795247,3.7782340862423,957.55
2157,Christine Pratt,hollydavis@example.org,2021-08-28,Munich,Germany,54.0,F,623.0,2,3115.49,1557.74,1,2,4,4,At Risk (High Value),0.6677330895795247,3.3429158110882957,1697.96
2158,Andrea Le,rojasmarc@example.org,2020-06-22,Bangkok,Thailand,75.0,F,373.0,1,479.4,479.4,1,2,2,1,Hibernating/Lost,0.33386654478976235,4.525667351129363,353.72
2159,Wendy Morgan,cannonkimberly@example.net,2023-01-28,London,UK,69.0,F,195.0,1,1494.01,1494.01,1,3,2,3,Needs Attention,0.33386654478976235,1.9247091033538672,468.81
2160,Shari Sharp,morriskatherine@example.net,2023-04-11,Manchester,UK,16.0,,236.0,2,2099.33,1049.66,1,3,4,3,Loyal Customers,0.6677330895795247,1.7248459958932238,590.35
2162,Richard Goodman,ballvanessa@example.com,2022-09-17,,Canada,34.0,F,81.0,2,3056.03,1528.02,1,5,4,4,Champions,0.6677330895795247,2.2888432580424367,1140.39
2164,Brittany Barnett,hmitchell@example.org,2023-10-20,Berlin,Germany,22.0,M,27.0,5,4016.9,803.38,1,5,5,5,Champions,1.6693327239488118,1.1991786447638604,785.33
2165,Roger Roberts,edwardstaylor@example.net,2022-04-29,Melbourne,Australia,18.0,,537.0,2,3906.93,1953.46,1,2,4,5,At Risk (High Value),0.6677330895795247,2.674880219028063,1703.79
2166,Alexander Greene,stanleynina@example.com,2021-09-24,Melbourne,Australia,33.0,F,123.0,1,219.22,219.22,1,4,2,1,New/Promising,0.33386654478976235,3.268993839835729,116.83
2167,Glenn Ward,alyssa66@example.net,2022-08-02,New York,USA,33.0,F,155.0,4,4391.39,1097.85,1,4,5,5,Champions,1.3354661791590494,2.414784394250513,1728.86
2168,Jason Salinas,vickiwood@example.org,2019-10-03,Berlin,Germany,36.0,M,145.0,1,863.83,863.83,1,4,2,2,New/Promising,0.33386654478976235,5.245722108145106,738.77
2169,Roberto Glover,jblair@example.net,2019-11-05,Mumbai,India,35.0,F,744.0,2,1680.46,840.23,1,1,4,3,At Risk (High Value),0.6677330895795247,5.155373032169747,1412.43
2170,John Russell,robertchase@example.net,2022-03-18,London,UK,64.0,M,80.0,4,2481.84,620.46,1,5,5,4,Champions,1.3354661791590494,2.7898699520876113,1128.85
2171,Henry Lutz,davidbrown@example.org,2019-02-14,Melbourne,Australia,65.0,M,524.0,1,1208.13,1208.13,1,2,2,2,Hibernating/Lost,0.33386654478976235,5.878165639972622,1157.8
2172,Sharon King,zamorarose@example.net,2020-10-04,Melbourne,Australia,73.0,F,352.0,3,2310.06,770.02,1,3,5,3,Loyal Customers,1.001599634369287,4.240930869267625,1597.21
2173,Mario Green,amywells@example.org,2021-08-17,London,UK,45.0,,60.0,2,1096.2,548.1,1,5,4,2,Loyal Customers,0.6677330895795247,3.373032169746749,602.82
2174,Jamie Gallagher,rossjohn@example.net,2020-06-06,Vancouver,Canada,63.0,M,291.0,5,7657.61,1531.52,1,3,5,5,Loyal Customers,1.6693327239488118,4.569472963723477,5704.76
2175,Michael Montgomery,jessica89@example.net,2021-03-22,Manchester,UK,,M,67.0,2,2738.62,1369.31,1,5,4,4,Champions,0.6677330895795247,3.7782340862423,1686.94
2176,Monica Russell,andrewsuarez@example.net,2021-02-03,Munich,Germany,52.0,M,10.0,2,2731.39,1365.7,1,5,4,4,Champions,0.6677330895795247,3.9069130732375084,1739.79
2177,Nathan Kirk,tlewis@example.com,2020-10-31,Singapore,Singapore,47.0,F,1068.0,1,166.1,166.1,1,1,2,1,Hibernating/Lost,0.33386654478976235,4.167008898015058,112.84
2178,Shane Short,sonia62@example.com,2022-03-03,Los Angeles,USA,51.0,M,209.0,5,3938.36,787.67,1,3,5,5,Loyal Customers,1.6693327239488118,2.830937713894593,1817.7
2180,Gina Vega,james01@example.com,2019-05-30,Singapore,Singapore,68.0,M,26.0,5,9433.76,1886.75,1,5,5,5,Champions,1.6693327239488118,5.590691307323751,8598.61
2181,Jason Ramirez,william88@example.org,2019-11-08,Melbourne,Australia,37.0,F,62.0,2,1695.39,847.7,1,5,4,3,Loyal Customers,0.6677330895795247,5.147159479808351,1422.72
2182,Monica Richardson,mariahill@example.net,2023-05-19,Munich,Germany,,F,71.0,1,1849.77,1849.77,1,5,2,3,New/Promising,0.33386654478976235,1.620807665982204,488.8
2184,Amy Farrell,jamesrobinson@example.com,2022-04-11,Toronto,Canada,50.0,M,139.0,4,5367.26,1341.82,1,4,5,5,Champions,1.3354661791590494,2.724161533196441,2383.78
2186,Ann Dawson,ufox@example.org,2019-10-31,,Singapore,35.0,M,519.0,3,1544.22,514.74,1,2,5,3,At Risk (High Value),1.001599634369287,5.169062286105407,1301.37
2187,Lisa Gonzalez,mccoyjames@example.org,2019-03-22,Mumbai,India,50.0,M,1041.0,1,790.12,790.12,1,1,2,2,Hibernating/Lost,0.33386654478976235,5.779603011635865,744.51
2188,Mathew Key,khanmelissa@example.net,2020-04-16,Bangkok,Thailand,29.0,,596.0,2,2396.87,1198.44,1,2,4,4,At Risk (High Value),0.6677330895795247,4.7091033538672145,1840.19
2189,Bradley Brady,uchang@example.com,2024-04-01,Toronto,Canada,65.0,M,31.0,4,2719.91,679.98,1,5,5,4,Champions,1.3354661791590494,0.7501711156741958,332.66
2190,Tyler Garrison,smithjack@example.org,2019-09-10,Berlin,Germany,17.0,M,985.0,1,1902.57,1902.57,1,1,2,3,Needs Attention,0.33386654478976235,5.308692676249144,1646.67
2191,Alyssa Rodriguez PhD,dunnmary@example.net,2019-04-11,Manchester,UK,44.0,F,161.0,2,1727.3,863.65,1,4,4,3,Loyal Customers,0.6677330895795247,5.724845995893224,1612.17
2192,Dana Bennett,fwalsh@example.com,2019-09-13,Mumbai,India,27.0,M,93.0,2,3926.45,1963.22,1,4,4,5,Champions,0.6677330895795247,5.300479123887748,3393.07
2193,Samantha Carlson,nrangel@example.net,2023-03-30,Chicago,USA,23.0,F,19.0,6,7088.42,1181.4,1,5,5,5,Champions,2.003199268738574,1.757700205338809,2031.29
2194,Jacob Conner,normajones@example.net,2021-04-30,London,UK,29.0,F,238.0,2,928.29,464.14,1,3,4,2,Loyal Customers,0.6677330895795247,3.671457905544148,555.64
2195,Bryce Fox,daniel43@example.org,2021-11-07,Vancouver,Canada,,F,474.0,2,6273.37,3136.68,1,2,4,5,At Risk (High Value),0.6677330895795247,3.1485284052019167,3220.22
2196,John Massey,katherinerussell@example.org,2019-07-24,Mumbai,India,39.0,F,113.0,3,4651.73,1550.58,1,4,5,5,Champions,1.001599634369287,5.4401095140314855,4125.74
2197,Brooke Lewis,charleshayes@example.com,2022-08-28,Mumbai,India,30.0,M,215.0,2,3207.25,1603.62,1,3,4,4,Loyal Customers,0.6677330895795247,2.3436002737850785,1225.44
2198,Billy Scott,dominguezmeredith@example.com,2023-11-29,Manchester,UK,17.0,M,27.0,4,951.34,237.84,1,5,5,2,Loyal Customers,1.3354661791590494,1.0896646132785763,169.01
2199,Joshua Shepard,gallegoscrystal@example.com,2019-04-03,London,UK,70.0,F,5.0,1,4094.07,4094.07,1,5,2,5,New/Promising,0.33386654478976235,5.746748802190281,3835.8
2200,Timothy Patterson,stonecody@example.net,2019-10-15,Chicago,USA,,F,922.0,2,3049.76,1524.88,1,1,4,4,At Risk (High Value),0.6677330895795247,5.212867898699521,2591.91
2201,Richard Smith,acevedonancy@example.org,2022-09-15,Melbourne,Australia,39.0,F,39.0,2,2300.81,1150.4,1,5,4,3,Loyal Customers,0.6677330895795247,2.294318959616701,860.62
2203,Jesus Flores,corythompson@example.org,2024-03-09,Bangkok,Thailand,66.0,F,13.0,2,9342.78,4671.39,1,5,4,5,Champions,0.6677330895795247,0.813141683778234,1238.57
2204,Gilbert Williams,lhicks@example.com,2021-02-03,Sydney,Australia,55.0,F,237.0,3,1322.21,440.74,1,3,5,2,Loyal Customers,1.001599634369287,3.9069130732375084,842.2
